quantidade,data_do_pedido,status,tipo_do_produto,comprador,pais_do_comprador,valor_do_pedido
48,05/11/2021,Concluída,Ônibus e Caminhões,Vitachrome Inc.,EUA,480
31,05/11/2021,Concluída,Ônibus e Caminhões,Vitachrome Inc.,EUA,310
26,05/11/2021,Concluída,Ônibus e Caminhões,Vitachrome Inc.,EUA,260
33,18/11/2021,Concluída,Ônibus e Caminhões,Mini Wheels Co.,EUA,330
29,18/11/2021,Concluída,Ônibus e Caminhões,Mini Wheels Co.,EUA,290
33,18/11/2021,Concluída,Ônibus e Caminhões,Mini Wheels Co.,EUA,330
33,01/12/2021,Concluída,Ônibus e Caminhões,Muscle Machine Inc,EUA,330
38,01/12/2021,Concluída,Ônibus e Caminhões,Muscle Machine Inc,EUA,380
48,01/12/2021,Concluída,Ônibus e Caminhões,Muscle Machine Inc,EUA,480
48,17/02/2022,Concluída,Ônibus e Caminhões,Corporate Gift Ideas Co.,EUA,480
35,17/02/2022,Concluída,Ônibus e Caminhões,Corporate Gift Ideas Co.,EUA,350
20,17/02/2022,Concluída,Ônibus e Caminhões,Corporate Gift Ideas Co.,EUA,200
21,16/06/2020,Concluída,Aviões,Gift Ideas Corp.,EUA,315
40,16/06/2020,Concluída,Aviões,Gift Ideas Corp.,EUA,600
26,16/06/2020,Concluída,Aviões,Gift Ideas Corp.,EUA,390
35,16/06/2020,Concluída,Aviões,Gift Ideas Corp.,EUA,525
21,16/06/2020,Concluída,Aviões,Gift Ideas Corp.,EUA,315
50,16/06/2020,Concluída,Aviões,Gift Ideas Corp.,EUA,750
34,10/08/2020,Concluída,Aviões,Mini Creations Ltd.,EUA,510
32,10/08/2020,Concluída,Aviões,Mini Creations Ltd.,EUA,480
28,10/08/2020,Concluída,Aviões,Mini Creations Ltd.,EUA,420
28,10/08/2020,Concluída,Aviões,Mini Creations Ltd.,EUA,420
36,10/08/2020,Concluída,Aviões,Mini Creations Ltd.,EUA,540
26,10/08/2020,Concluída,Aviões,Mini Creations Ltd.,EUA,390
37,10/08/2020,Concluída,Aviões,Mini Creations Ltd.,EUA,555
27,10/08/2020,Concluída,Aviões,Mini Creations Ltd.,EUA,405
30,25/08/2020,Concluída,Aviões,Toys4GrownUps.com,EUA,450
40,25/08/2020,Concluída,Aviões,Toys4GrownUps.com,EUA,600
20,25/08/2020,Concluída,Aviões,Toys4GrownUps.com,EUA,300
33,25/08/2020,Concluída,Aviões,Toys4GrownUps.com,EUA,495
36,28/10/2020,Concluída,Aviões,Technics Stores Inc.,EUA,540
48,28/10/2020,Concluída,Aviões,Technics Stores Inc.,EUA,720
21,28/10/2020,Concluída,Aviões,Technics Stores Inc.,EUA,315
39,28/10/2020,Concluída,Aviões,Technics Stores Inc.,EUA,585
49,28/10/2020,Concluída,Aviões,Technics Stores Inc.,EUA,735
27,28/10/2020,Concluída,Aviões,Technics Stores Inc.,EUA,405
31,28/10/2020,Concluída,Aviões,Technics Stores Inc.,EUA,465
28,28/10/2020,Concluída,Aviões,Technics Stores Inc.,EUA,420
48,28/10/2020,Concluída,Aviões,Technics Stores Inc.,EUA,720
38,01/12/2020,Concluída,Aviões,West Coast Collectables Co.,EUA,570
48,01/12/2020,Concluída,Aviões,West Coast Collectables Co.,EUA,720
43,09/01/2021,Concluída,Aviões,Men 'R' US Retailers Ltd.,EUA,645
48,09/01/2021,Concluída,Aviões,Men 'R' US Retailers Ltd.,EUA,720
31,19/02/2021,Concluída,Aviões,Collectable Mini Designs Co.,EUA,465
43,19/02/2021,Concluída,Aviões,Collectable Mini Designs Co.,EUA,645
32,19/02/2021,Concluída,Aviões,Collectable Mini Designs Co.,EUA,480
37,19/02/2021,Concluída,Aviões,Collectable Mini Designs Co.,EUA,555
49,19/02/2021,Concluída,Aviões,Collectable Mini Designs Co.,EUA,735
48,19/02/2021,Concluída,Aviões,Collectable Mini Designs Co.,EUA,720
32,08/05/2021,Concluída,Aviões,Cambridge Collectables Co.,EUA,480
20,08/05/2021,Concluída,Aviões,Cambridge Collectables Co.,EUA,300
35,11/05/2021,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,525
44,11/05/2021,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,660
38,11/05/2021,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,570
31,11/05/2021,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,465
45,11/05/2021,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,675
31,11/05/2021,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,465
44,11/05/2021,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,660
40,11/05/2021,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,600
37,11/05/2021,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,555
27,11/05/2021,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,405
47,28/06/2021,Concluída,Aviões,Gift Depot Inc.,EUA,705
24,28/06/2021,Concluída,Aviões,Gift Depot Inc.,EUA,360
33,28/06/2021,Concluída,Aviões,Gift Depot Inc.,EUA,495
32,21/07/2021,Concluída,Aviões,Collectables For Less Inc.,EUA,480
41,21/07/2021,Concluída,Aviões,Collectables For Less Inc.,EUA,615
40,21/07/2021,Concluída,Aviões,Collectables For Less Inc.,EUA,600
45,27/08/2021,Concluída,Aviões,Marta's Replicas Co.,EUA,675
34,14/10/2021,Concluída,Aviões,Classic Gift Ideas Inc.,EUA,510
39,14/10/2021,Concluída,Aviões,Classic Gift Ideas Inc.,EUA,585
25,14/10/2021,Concluída,Aviões,Classic Gift Ideas Inc.,EUA,375
31,15/10/2021,Concluída,Aviões,Mini Classics,EUA,465
27,15/10/2021,Concluída,Aviões,Mini Classics,EUA,405
43,15/10/2021,Concluída,Aviões,Mini Classics,EUA,645
21,15/10/2021,Concluída,Aviões,Mini Classics,EUA,315
21,15/10/2021,Concluída,Aviões,Mini Classics,EUA,315
39,15/10/2021,Concluída,Aviões,Mini Classics,EUA,585
35,15/10/2021,Concluída,Aviões,Mini Classics,EUA,525
44,15/10/2021,Concluída,Aviões,Mini Classics,EUA,660
31,15/10/2021,Concluída,Aviões,Mini Classics,EUA,465
35,02/11/2021,Concluída,Aviões,Technics Stores Inc.,EUA,525
31,02/11/2021,Concluída,Aviões,Diecast Classics Inc.,EUA,465
50,02/11/2021,Concluída,Aviões,Diecast Classics Inc.,EUA,750
44,15/11/2021,Concluída,Aviões,Land of Toys Inc.,EUA,660
49,03/12/2021,Concluída,Aviões,Auto-Moto Classics Inc.,EUA,735
49,03/12/2021,Concluída,Aviões,Auto-Moto Classics Inc.,EUA,735
22,03/12/2021,Concluída,Aviões,Auto-Moto Classics Inc.,EUA,330
27,04/12/2021,Concluída,Aviões,Gift Ideas Corp.,EUA,405
28,04/12/2021,Concluída,Aviões,Gift Ideas Corp.,EUA,420
48,04/12/2021,Concluída,Aviões,Gift Ideas Corp.,EUA,720
39,04/12/2021,Concluída,Aviões,Gift Ideas Corp.,EUA,585
35,04/12/2021,Concluída,Aviões,Gift Ideas Corp.,EUA,525
43,04/12/2021,Concluída,Aviões,Gift Ideas Corp.,EUA,645
50,03/03/2022,Concluída,Aviões,FunGiftIdeas.com,EUA,750
46,03/03/2022,Concluída,Aviões,FunGiftIdeas.com,EUA,690
20,01/04/2022,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,300
34,01/04/2022,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,510
24,01/04/2022,Concluída,Aviões,The Sharp Gifts Warehouse,EUA,360
28,03/04/2022,Cancelada,Aviões,Tekni Collectables Inc.,EUA,420
11,03/04/2022,Cancelada,Aviões,Tekni Collectables Inc.,EUA,165
42,03/04/2022,Cancelada,Aviões,Tekni Collectables Inc.,EUA,630
21,03/04/2022,Cancelada,Aviões,Tekni Collectables Inc.,EUA,315
85,03/04/2022,Cancelada,Aviões,Tekni Collectables Inc.,EUA,1275
77,03/04/2022,Cancelada,Aviões,Tekni Collectables Inc.,EUA,1155
38,03/04/2022,Cancelada,Aviões,Tekni Collectables Inc.,EUA,570
64,03/04/2022,Cancelada,Aviões,Tekni Collectables Inc.,EUA,960
52,03/04/2022,Cancelada,Aviões,Tekni Collectables Inc.,EUA,780
49,03/04/2022,Cancelada,Motocicletas,Tekni Collectables Inc.,EUA,196
30,24/02/2020,Concluída,Motocicletas,Land of Toys Inc.,EUA,120
29,24/02/2020,Concluída,Motocicletas,Land of Toys Inc.,EUA,116
21,24/02/2020,Concluída,Motocicletas,Land of Toys Inc.,EUA,84
39,24/02/2020,Concluída,Motocicletas,Land of Toys Inc.,EUA,156
20,24/02/2020,Concluída,Motocicletas,Land of Toys Inc.,EUA,80
27,24/02/2020,Concluída,Motocicletas,Land of Toys Inc.,EUA,108
25,24/02/2020,Concluída,Motocicletas,Land of Toys Inc.,EUA,100
38,24/02/2020,Concluída,Motocicletas,Land of Toys Inc.,EUA,152
30,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,120
33,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,132
43,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,172
27,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,108
27,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,108
47,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,188
45,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,180
38,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,152
37,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,148
31,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,124
33,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,132
49,25/08/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,196
47,03/09/2020,Concluída,Motocicletas,Gift Ideas Corp.,EUA,188
38,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,152
31,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,124
21,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,84
49,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,196
37,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,148
27,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,108
22,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,88
23,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,92
35,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,140
44,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,176
42,10/10/2020,Concluída,Motocicletas,Corporate Gift Ideas Co.,EUA,168
46,28/10/2020,Concluída,Motocicletas,Technics Stores Inc.,EUA,184
29,28/10/2020,Concluída,Motocicletas,Technics Stores Inc.,EUA,116
36,28/10/2020,Concluída,Motocicletas,Technics Stores Inc.,EUA,144
20,28/10/2020,Concluída,Motocicletas,Technics Stores Inc.,EUA,80
27,28/10/2020,Concluída,Motocicletas,Technics Stores Inc.,EUA,108
28,28/10/2020,Concluída,Motocicletas,Technics Stores Inc.,EUA,112
50,28/10/2020,Concluída,Motocicletas,Technics Stores Inc.,EUA,200
28,18/11/2020,Concluída,Motocicletas,Toys4GrownUps.com,EUA,112
39,01/12/2020,Concluída,Motocicletas,Mini Wheels Co.,EUA,156
25,01/12/2020,Concluída,Motocicletas,Mini Wheels Co.,EUA,100
30,01/12/2020,Concluída,Motocicletas,Mini Wheels Co.,EUA,120
22,01/12/2020,Concluída,Motocicletas,Mini Wheels Co.,EUA,88
25,01/12/2020,Concluída,Motocicletas,Mini Wheels Co.,EUA,100
24,01/12/2020,Concluída,Motocicletas,Mini Wheels Co.,EUA,96
49,01/12/2020,Concluída,Motocicletas,Mini Wheels Co.,EUA,196
23,03/04/2021,Concluída,Motocicletas,Motor Mint Distributors Inc.,EUA,92
36,03/04/2021,Concluída,Motocicletas,Motor Mint Distributors Inc.,EUA,144
22,03/04/2021,Concluída,Motocicletas,Motor Mint Distributors Inc.,EUA,88
32,05/04/2021,Concluída,Motocicletas,Vitachrome Inc.,EUA,128
20,05/04/2021,Concluída,Motocicletas,Vitachrome Inc.,EUA,80
26,05/04/2021,Concluída,Motocicletas,Vitachrome Inc.,EUA,104
20,05/04/2021,Concluída,Motocicletas,Vitachrome Inc.,EUA,80
26,05/04/2021,Concluída,Motocicletas,Vitachrome Inc.,EUA,104
26,05/04/2021,Concluída,Motocicletas,Vitachrome Inc.,EUA,104
39,05/04/2021,Concluída,Motocicletas,Vitachrome Inc.,EUA,156
23,05/04/2021,Concluída,Motocicletas,Vitachrome Inc.,EUA,92
27,05/04/2021,Concluída,Motocicletas,Vitachrome Inc.,EUA,108
31,11/05/2021,Concluída,Motocicletas,The Sharp Gifts Warehouse,EUA,124
32,11/05/2021,Concluída,Motocicletas,The Sharp Gifts Warehouse,EUA,128
26,18/05/2021,Concluída,Motocicletas,Tekni Collectables Inc.,EUA,104
28,18/05/2021,Concluída,Motocicletas,Tekni Collectables Inc.,EUA,112
29,18/05/2021,Concluída,Motocicletas,Tekni Collectables Inc.,EUA,116
46,18/05/2021,Concluída,Motocicletas,Tekni Collectables Inc.,EUA,184
43,18/05/2021,Concluída,Motocicletas,Tekni Collectables Inc.,EUA,172
44,18/05/2021,Concluída,Motocicletas,Tekni Collectables Inc.,EUA,176
37,28/06/2021,Concluída,Motocicletas,Gift Depot Inc.,EUA,148
48,28/06/2021,Concluída,Motocicletas,Gift Depot Inc.,EUA,192
42,28/06/2021,Concluída,Motocicletas,Gift Depot Inc.,EUA,168
41,28/06/2021,Concluída,Motocicletas,Gift Depot Inc.,EUA,164
34,28/06/2021,Concluída,Motocicletas,Gift Depot Inc.,EUA,136
31,28/06/2021,Concluída,Motocicletas,Gift Depot Inc.,EUA,124
40,28/06/2021,Concluída,Motocicletas,Gift Depot Inc.,EUA,160
34,28/06/2021,Concluída,Motocicletas,Gift Depot Inc.,EUA,136
37,30/06/2021,Concluída,Motocicletas,Gifts4AllAges.com,EUA,148
20,30/06/2021,Concluída,Motocicletas,Gifts4AllAges.com,EUA,80
48,30/06/2021,Concluída,Motocicletas,Gifts4AllAges.com,EUA,192
34,30/06/2021,Concluída,Motocicletas,Gifts4AllAges.com,EUA,136
47,30/06/2021,Concluída,Motocicletas,Gifts4AllAges.com,EUA,188
27,02/08/2021,Concluída,Motocicletas,Online Mini Collectables,EUA,108
38,02/08/2021,Concluída,Motocicletas,Online Mini Collectables,EUA,152
21,02/08/2021,Concluída,Motocicletas,Online Mini Collectables,EUA,84
33,02/08/2021,Concluída,Motocicletas,Online Mini Collectables,EUA,132
43,02/08/2021,Concluída,Motocicletas,Online Mini Collectables,EUA,172
46,02/08/2021,Concluída,Motocicletas,Online Mini Collectables,EUA,184
37,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,148
20,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,80
47,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,188
26,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,104
37,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,148
39,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,156
34,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,136
49,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,196
27,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,108
36,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,144
39,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,156
38,27/08/2021,Concluída,Motocicletas,Marta's Replicas Co.,EUA,152
34,15/10/2021,Concluída,Motocicletas,Mini Classics,EUA,136
20,15/10/2021,Concluída,Motocicletas,Mini Classics,EUA,80
34,15/10/2021,Concluída,Motocicletas,Mini Classics,EUA,136
24,15/10/2021,Concluída,Motocicletas,Mini Classics,EUA,96
47,15/10/2021,Concluída,Motocicletas,Mini Classics,EUA,188
26,02/11/2021,Concluída,Motocicletas,Diecast Classics Inc.,EUA,104
48,02/11/2021,Concluída,Motocicletas,Diecast Classics Inc.,EUA,192
46,02/11/2021,Concluída,Motocicletas,Diecast Classics Inc.,EUA,184
47,02/11/2021,Concluída,Motocicletas,Diecast Classics Inc.,EUA,188
42,02/11/2021,Concluída,Motocicletas,Diecast Classics Inc.,EUA,168
37,02/11/2021,Concluída,Motocicletas,Diecast Classics Inc.,EUA,148
45,02/11/2021,Concluída,Motocicletas,Diecast Classics Inc.,EUA,180
29,03/11/2021,Concluída,Motocicletas,Microscale Inc.,EUA,116
45,03/11/2021,Concluída,Motocicletas,Microscale Inc.,EUA,180
44,03/11/2021,Concluída,Motocicletas,Microscale Inc.,EUA,176
30,03/11/2021,Concluída,Motocicletas,Microscale Inc.,EUA,120
22,03/11/2021,Concluída,Motocicletas,Microscale Inc.,EUA,88
31,03/11/2021,Concluída,Motocicletas,Microscale Inc.,EUA,124
37,15/11/2021,Concluída,Motocicletas,Land of Toys Inc.,EUA,148
38,15/11/2021,Concluída,Motocicletas,Land of Toys Inc.,EUA,152
42,15/11/2021,Concluída,Motocicletas,Land of Toys Inc.,EUA,168
45,15/11/2021,Concluída,Motocicletas,Land of Toys Inc.,EUA,180
26,15/11/2021,Concluída,Motocicletas,Land of Toys Inc.,EUA,104
30,15/11/2021,Concluída,Motocicletas,Land of Toys Inc.,EUA,120
20,15/11/2021,Concluída,Motocicletas,Land of Toys Inc.,EUA,80
24,15/11/2021,Concluída,Motocicletas,Land of Toys Inc.,EUA,96
32,17/11/2021,Concluída,Motocicletas,Motor Mint Distributors Inc.,EUA,128
20,17/11/2021,Concluída,Motocicletas,Motor Mint Distributors Inc.,EUA,80
28,17/11/2021,Concluída,Motocicletas,Motor Mint Distributors Inc.,EUA,112
46,04/12/2021,Concluída,Motocicletas,Gift Ideas Corp.,EUA,184
50,05/01/2022,Concluída,Motocicletas,Technics Stores Inc.,EUA,200
22,05/01/2022,Concluída,Motocicletas,Technics Stores Inc.,EUA,88
22,05/01/2022,Concluída,Motocicletas,Technics Stores Inc.,EUA,88
23,05/01/2022,Concluída,Motocicletas,Technics Stores Inc.,EUA,92
22,07/01/2022,Concluída,Motocicletas,Mini Creations Ltd.,EUA,88
44,07/01/2022,Concluída,Motocicletas,Mini Creations Ltd.,EUA,176
44,03/03/2022,Concluída,Motocicletas,FunGiftIdeas.com,EUA,176
21,03/03/2022,Concluída,Motocicletas,FunGiftIdeas.com,EUA,84
42,03/03/2022,Concluída,Motocicletas,FunGiftIdeas.com,EUA,168
50,03/03/2022,Concluída,Motocicletas,FunGiftIdeas.com,EUA,200
42,07/05/2021,Cancelada,Carros Vintage,Land of Toys Inc.,EUA,336
32,07/05/2021,Cancelada,Carros Vintage,Land of Toys Inc.,EUA,256
23,07/05/2021,Cancelada,Carros Vintage,Land of Toys Inc.,EUA,184
30,07/05/2021,Cancelada,Carros Vintage,Land of Toys Inc.,EUA,240
43,12/01/2022,Cancelada,Carros Vintage,Toys4GrownUps.com,EUA,344
23,12/01/2022,Cancelada,Carros Vintage,Toys4GrownUps.com,EUA,184
27,12/01/2022,Cancelada,Carros Vintage,Toys4GrownUps.com,EUA,216
32,12/01/2022,Cancelada,Carros Vintage,Toys4GrownUps.com,EUA,256
28,12/01/2022,Cancelada,Carros Vintage,Toys4GrownUps.com,EUA,224
45,12/01/2022,Cancelada,Carros Vintage,Toys4GrownUps.com,EUA,360
37,12/01/2022,Cancelada,Carros Vintage,Toys4GrownUps.com,EUA,296
62,03/04/2022,Cancelada,Carros Vintage,Tekni Collectables Inc.,EUA,496
56,03/04/2022,Cancelada,Carros Vintage,Tekni Collectables Inc.,EUA,448
6,22/04/2022,Cancelada,Carros Vintage,The Sharp Gifts Warehouse,EUA,48
42,22/04/2022,Cancelada,Carros Vintage,The Sharp Gifts Warehouse,EUA,336
76,22/04/2022,Cancelada,Carros Vintage,The Sharp Gifts Warehouse,EUA,608
60,06/05/2022,Cancelada,Carros Vintage,Gifts4AllAges.com,EUA,480
51,06/05/2022,Cancelada,Carros Vintage,Gifts4AllAges.com,EUA,408
41,06/05/2022,Cancelada,Carros Vintage,Gifts4AllAges.com,EUA,328
16,06/05/2022,Cancelada,Carros Vintage,Gifts4AllAges.com,EUA,128
51,30/05/2022,Cancelada,Carros Vintage,Diecast Classics Inc.,EUA,408
25,30/05/2022,Cancelada,Carros Vintage,Diecast Classics Inc.,EUA,200
49,06/01/2020,Concluída,Carros Vintage,Online Diecast Creations Co.,EUA,392
22,06/01/2020,Concluída,Carros Vintage,Online Diecast Creations Co.,EUA,176
30,06/01/2020,Concluída,Carros Vintage,Online Diecast Creations Co.,EUA,240
50,06/01/2020,Concluída,Carros Vintage,Online Diecast Creations Co.,EUA,400
39,10/01/2020,Concluída,Carros Vintage,Vitachrome Inc.,EUA,312
41,10/01/2020,Concluída,Carros Vintage,Vitachrome Inc.,EUA,328
43,25/03/2020,Concluída,Carros Vintage,Mini Wheels Co.,EUA,344
28,25/03/2020,Concluída,Carros Vintage,Mini Wheels Co.,EUA,224
39,25/03/2020,Concluída,Carros Vintage,Mini Wheels Co.,EUA,312
33,25/03/2020,Concluída,Carros Vintage,Mini Wheels Co.,EUA,264
48,25/03/2020,Concluída,Carros Vintage,Mini Wheels Co.,EUA,384
26,25/03/2020,Concluída,Carros Vintage,Mini Wheels Co.,EUA,208
22,21/05/2020,Concluída,Carros Vintage,Signal Gift Stores,EUA,176
42,21/05/2020,Concluída,Carros Vintage,Signal Gift Stores,EUA,336
21,21/05/2020,Concluída,Carros Vintage,Signal Gift Stores,EUA,168
45,21/05/2020,Concluída,Carros Vintage,Signal Gift Stores,EUA,360
42,21/05/2020,Concluída,Carros Vintage,Signal Gift Stores,EUA,336
46,21/05/2020,Concluída,Carros Vintage,Signal Gift Stores,EUA,368
36,21/05/2020,Concluída,Carros Vintage,Signal Gift Stores,EUA,288
33,16/06/2020,Concluída,Carros Vintage,Auto-Moto Classics Inc.,EUA,264
29,16/06/2020,Concluída,Carros Vintage,Gift Ideas Corp.,EUA,232
29,24/07/2020,Concluída,Carros Vintage,Technics Stores Inc.,EUA,232
23,10/08/2020,Concluída,Carros Vintage,Mini Creations Ltd.,EUA,184
34,10/08/2020,Concluída,Carros Vintage,Mini Creations Ltd.,EUA,272
34,10/08/2020,Concluída,Carros Vintage,Mini Creations Ltd.,EUA,272
33,10/08/2020,Concluída,Carros Vintage,Mini Creations Ltd.,EUA,264
30,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,240
33,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,264
26,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,208
50,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,400
34,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,272
42,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,336
23,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,184
24,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,192
49,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,392
20,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,160
36,12/09/2020,Concluída,Carros Vintage,Signal Collectibles Ltd.,EUA,288
31,02/10/2020,Concluída,Carros Vintage,Boards & Toys Co.,EUA,248
38,18/10/2020,Concluída,Carros Vintage,Corporate Gift Ideas Co.,EUA,304
43,18/10/2020,Concluída,Carros Vintage,Corporate Gift Ideas Co.,EUA,344
37,18/10/2020,Concluída,Carros Vintage,Corporate Gift Ideas Co.,EUA,296
48,18/10/2020,Concluída,Carros Vintage,Corporate Gift Ideas Co.,EUA,384
29,18/10/2020,Concluída,Carros Vintage,Corporate Gift Ideas Co.,EUA,232
45,18/10/2020,Concluída,Carros Vintage,Corporate Gift Ideas Co.,EUA,360
37,18/10/2020,Concluída,Carros Vintage,Corporate Gift Ideas Co.,EUA,296
39,18/10/2020,Concluída,Carros Vintage,Corporate Gift Ideas Co.,EUA,312
48,18/10/2020,Concluída,Carros Vintage,Corporate Gift Ideas Co.,EUA,384
27,18/10/2020,Concluída,Carros Vintage,Corporate Gift Ideas Co.,EUA,216
